game,timestamp,type,anonymized,predicted_res_0
0FTvDsXRAMM,165,,Here's Callejón trying to bust through.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,167,,[PLAYER] with a snapshot.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
0FTvDsXRAMM,169,,"Again, it just doesn't go in for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. [TEAM] force a corner. They send men into the box."
0FTvDsXRAMM,173,,"Somehow, [TEAM] survive.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] will have a chance to score from a corner kick."
0FTvDsXRAMM,175,,"[PLAYER] once again, this time catching [PLAYER] almost off guard.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
0FTvDsXRAMM,184,,"Almost, but not quite.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but he fails and the ball goes out of play. [TEAM] are awarded a corner kick."
0FTvDsXRAMM,189,,Now [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
0FTvDsXRAMM,191,,"[PLAYER], again for the curler.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
0FTvDsXRAMM,194,,"This time, off the upright.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,197,,"This time, he guessed right.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,199,,"Caught it beautifully, denied by the woodwork.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,207,,Now [PLAYER] is going to try his luck from here.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,212,soccer-ball,"Good effort, but it was always going just wide off goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play. [TEAM] are awarded a corner kick."
0FTvDsXRAMM,217,,Took a slight deflection.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
0FTvDsXRAMM,222,,That's it.,The linesman raises his flag. [PLAYER] ([TEAM]) is adjudged offside.
0FTvDsXRAMM,223,whistle,That is the whistle from the referee.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
0FTvDsXRAMM,227,,The match is over.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0FTvDsXRAMM,229,soccer-ball,"It finishes goalless between [TEAM] and [TEAM], 0-0.","[PLAYER] ([TEAM]) finds himself beyond the last defender, but the game is stopped by the referee after the linesman signals for offside."
0KyQYds6Xpw,0,,Welcome from the Stadio Olimpico Grande [TEAM] in Turin.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
0KyQYds6Xpw,5,,It is [TEAM] against [TEAM].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tough tackle. He doesn't seem to agree with the decision, but [REFEREE] doesn't change his mind."
0KyQYds6Xpw,10,,It's a tough start for [TEAM].,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
0KyQYds6Xpw,18,,[PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
0KyQYds6Xpw,20,,[PLAYER] up there in support.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,25,,"[PLAYER] trying to get it onto his left foot and now [PLAYER], outside of the post and away.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,34,soccer-ball,Well I think he's right to go at goal here.,"[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat. The linesman makes the right call and it's a corner kick for [TEAM]."
0KyQYds6Xpw,36,,The ball was almost running out of play.,[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
0KyQYds6Xpw,38,,He just tries to hit it with power.,The game is interrupted as [PLAYER] ([TEAM]) is flagged offside.
0KyQYds6Xpw,44,,"Rolled in towards [PLAYER], blocked by [PLAYER], outside of the post again, this time from Dzeko.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,52,,The cutback was on as well.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
0KyQYds6Xpw,54,,"Good play first ball [PLAYER] Rossi, plays into [PLAYER] who gets to turn.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
0KyQYds6Xpw,58,,He makes the right run down the side of the defender.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
0KyQYds6Xpw,71,,Well there's one obvious target here as [PLAYER] floats it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,76,,Good header away and it's [PLAYER] Shaarawy and he's got support here from [PLAYER] but he's going to go alone.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,87,,I think he found the angle was against-- The pass was on there for [PLAYER] but he's had to move wide.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders intercepts the ball. [TEAM] have been awarded a corner kick."
0KyQYds6Xpw,103,,In towards [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,107,,So close to a [TEAM] opener.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
0KyQYds6Xpw,113,,That's the place to win the ball back in midfield.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0KyQYds6Xpw,115,,"[PLAYER] doing his job there, [PLAYER] joining him and he just followed up the play.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0KyQYds6Xpw,120,,"It's a really good effort from him, just trying to wrap his foot around it.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation and decides to blow his whistle.
0KyQYds6Xpw,133,,"Lovely play in behind, big big chance, and this time, this time [PLAYER] finds a way.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. [TEAM] will have a chance to score from a corner kick."
0KyQYds6Xpw,144,,"A failure in Rome, a big success here and [TEAM] have the lead.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound from inside the box and make it 1:0.
0KyQYds6Xpw,154,,He's going to have a look at it.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0KyQYds6Xpw,159,,Well Marco [COACH] Bello is going to take a look.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
0KyQYds6Xpw,164,,"I don't think he's even going to take a look, I think he's saying it's offside.He's overturned it.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
0KyQYds6Xpw,172,,"[PLAYER], and [PLAYER] hits it, and this time, [PLAYER] makes a good save.",The linesman raises his flag. [PLAYER] ([TEAM]) is caught offside.
0KyQYds6Xpw,180,,It's end to end stuff at the moment.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,185,,[PLAYER] leaves it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,186,,It's well delivered. It's off the post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,190,,"[TEAM] so close to a late lead, [PLAYER]'s header.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,202,,Does so well to get the cross in for [PLAYER] who wins it for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,214,,Wonderful volley finish.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound from inside the six-yard box and make it 1:0.
0KyQYds6Xpw,219,,Big love in Turin.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,227,,[TEAM] needed inspiration and they found it thanks to [PLAYER] and [PLAYER].,[PLAYER] ([TEAM]) makes a strong challenge and [REFEREE] blows for a foul. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal.
16fyfoBywvg,0,,"20 days on from their cup quarterfinal, [TEAM] host [TEAM] in the league.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
16fyfoBywvg,4,,The [TEAM] are just three points off the top six while four straight defeats in Serie A have sent the Granata to within five points off the drop zone.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
16fyfoBywvg,16,,[PLAYER].,The game restarts for the second half.
16fyfoBywvg,18,,[PLAYER] has continued his run.,The game restarts for the second half.
16fyfoBywvg,21,,Kessié with him.,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player."
16fyfoBywvg,23,,Clever ball inside.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
16fyfoBywvg,24,,"[PLAYER], what a chance, and it's over the top from Álex' [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
16fyfoBywvg,32,,Long by [PLAYER].,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
16fyfoBywvg,35,,Well won by [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
16fyfoBywvg,37,,It's given away here to [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
16fyfoBywvg,40,,"A look at the space for [PLAYER], Lucas Paquetá.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
16fyfoBywvg,43,,What a save from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
