game,timestamp,type,anonymized,predicted_res_0
0FTvDsXRAMM,159,,Callejón waits for [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
0FTvDsXRAMM,161,,"Here he is, on the overlap.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,162,,The cross almost to [PLAYER].,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared."
0FTvDsXRAMM,165,,Here's Callejón trying to bust through.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
0FTvDsXRAMM,167,,[PLAYER] with a snapshot.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it."
0FTvDsXRAMM,169,,"Again, it just doesn't go in for [TEAM].",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box after receiving an accurate pass from the corner men. The ball goes out of play. [TEAM] are awarded a corner kick.
0FTvDsXRAMM,173,,"Somehow, [TEAM] survive.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
0FTvDsXRAMM,175,,"[PLAYER] once again, this time catching [PLAYER] almost off guard.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0FTvDsXRAMM,184,,"Almost, but not quite.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
0FTvDsXRAMM,189,,Now [PLAYER].,[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
0FTvDsXRAMM,191,,"[PLAYER], again for the curler.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,194,,"This time, off the upright.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,197,,"This time, he guessed right.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,199,,"Caught it beautifully, denied by the woodwork.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,207,,Now [PLAYER] is going to try his luck from here.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,212,soccer-ball,"Good effort, but it was always going just wide off goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0FTvDsXRAMM,217,,Took a slight deflection.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to block the effort."
0FTvDsXRAMM,222,,That's it.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a tough tackle. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal.
0FTvDsXRAMM,223,whistle,That is the whistle from the referee.,The referee blows his whistle to signal the start of the second half.
0FTvDsXRAMM,227,,The match is over.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0FTvDsXRAMM,229,soccer-ball,"It finishes goalless between [TEAM] and [TEAM], 0-0.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
0KyQYds6Xpw,0,,Welcome from the Stadio Olimpico Grande [TEAM] in Turin.,[PLAYER] ([TEAM]) makes a rough challenge and [REFEREE] blows his whistle for a foul. [TEAM] are awarded a free kick from a promising distance.
0KyQYds6Xpw,5,,It is [TEAM] against [TEAM].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
0KyQYds6Xpw,10,,It's a tough start for [TEAM].,The ball is cleared after [PLAYER] ([TEAM]) attempts to get to the by ball over the bar from the edge of the box.
0KyQYds6Xpw,18,,[PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,20,,[PLAYER] up there in support.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,25,,"[PLAYER] trying to get it onto his left foot and now [PLAYER], outside of the post and away.","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM]."
0KyQYds6Xpw,34,soccer-ball,Well I think he's right to go at goal here.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
0KyQYds6Xpw,36,,The ball was almost running out of play.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
0KyQYds6Xpw,38,,He just tries to hit it with power.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,44,,"Rolled in towards [PLAYER], blocked by [PLAYER], outside of the post again, this time from Dzeko.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
0KyQYds6Xpw,52,,The cutback was on as well.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort from close range goes well wide of the left post."
0KyQYds6Xpw,54,,"Good play first ball [PLAYER] Rossi, plays into [PLAYER] who gets to turn.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
0KyQYds6Xpw,58,,He makes the right run down the side of the defender.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,71,,Well there's one obvious target here as [PLAYER] floats it.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play and [TEAM] will have a goal kick.
0KyQYds6Xpw,76,,Good header away and it's [PLAYER] Shaarawy and he's got support here from [PLAYER] but he's going to go alone.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,87,,I think he found the angle was against-- The pass was on there for [PLAYER] but he's had to move wide.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
0KyQYds6Xpw,103,,In towards [PLAYER].,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball goes out of play and [TEAM] have been awarded a corner kick."
0KyQYds6Xpw,107,,So close to a [TEAM] opener.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a penalty.
0KyQYds6Xpw,113,,That's the place to win the ball back in midfield.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0KyQYds6Xpw,115,,"[PLAYER] doing his job there, [PLAYER] joining him and he just followed up the play.",[PLAYER] ([TEAM]) makes a strong challenge and [REFEREE] blows for a foul. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal.
0KyQYds6Xpw,120,,"It's a really good effort from him, just trying to wrap his foot around it.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
0KyQYds6Xpw,133,,"Lovely play in behind, big big chance, and this time, this time [PLAYER] finds a way.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,144,,"A failure in Rome, a big success here and [TEAM] have the lead.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
0KyQYds6Xpw,154,,He's going to have a look at it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,159,,Well Marco [COACH] Bello is going to take a look.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
0KyQYds6Xpw,164,,"I don't think he's even going to take a look, I think he's saying it's offside.He's overturned it.","[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
0KyQYds6Xpw,172,,"[PLAYER], and [PLAYER] hits it, and this time, [PLAYER] makes a good save.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,180,,It's end to end stuff at the moment.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
0KyQYds6Xpw,185,,[PLAYER] leaves it.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,186,,It's well delivered. It's off the post.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play. [TEAM] are awarded a corner kick.
0KyQYds6Xpw,190,,"[TEAM] so close to a late lead, [PLAYER]'s header.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
0KyQYds6Xpw,202,,Does so well to get the cross in for [PLAYER] who wins it for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
0KyQYds6Xpw,214,,Wonderful volley finish.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender."
0KyQYds6Xpw,219,,Big love in Turin.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
0KyQYds6Xpw,227,,[TEAM] needed inspiration and they found it thanks to [PLAYER] and [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The linesman makes the right call and it's a corner to [TEAM]."
16fyfoBywvg,0,,"20 days on from their cup quarterfinal, [TEAM] host [TEAM] in the league.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
16fyfoBywvg,4,,The [TEAM] are just three points off the top six while four straight defeats in Serie A have sent the Granata to within five points off the drop zone.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE]. [TEAM] win a free kick and will be able to deliver the ball into the box.
16fyfoBywvg,16,,[PLAYER].,The game restarts for the second half.
16fyfoBywvg,18,,[PLAYER] has continued his run.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
16fyfoBywvg,21,,Kessié with him.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
