game,timestamp,type,anonymized,predicted_res_0
2Xa0Ib5gw7Q,41,,"Sliding-challenge, that was well played. Pedro.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,43,,"Nández, Pedro.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,46,,Finally opening up the [TEAM] defense after a very well-judged cross to pick him up between the defenders.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,58,,"[PLAYER], this time we've seen him so central, wants the support.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,63,soccer-ball,"Ioniţă takes the sight at goal, and out of nothing, [PLAYER] launches his body.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,72,,Was he on-side?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
2Xa0Ib5gw7Q,74,,He was.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
2Xa0Ib5gw7Q,75,,Brilliant thinking from the Argentinian.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,78,,This is Schöne.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,80,,"Schöne to swing it through, he's going to get there, the Dane.","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player."
2Xa0Ib5gw7Q,86,,The chance just doesn't come down for Pajač.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,91,,Another wonderful ball and it goes behind.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,93,,"The credit then goes to [PLAYER], who stopped, from point-blank range, Christian Kouamé.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,109,,"In his dangerously deeper position, clipping over to [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,115,,Behind everyone but it's still there for Schöne.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,119,soccer-ball,"The dying seconds of the first half, his first sight of goal, it was an aim for him.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety."
2Xa0Ib5gw7Q,136,soccer-ball,"Good ball in, the header, and the opening goal seconds after the restart.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,141,soccer-ball,"It's [PLAYER] against his former side, his first goal here at his new stadium.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
2Xa0Ib5gw7Q,150,,"[PLAYER], first real touch for him.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,152,,Is it going to be a priceless one?,[PLAYER] ([TEAM]) receives a precise pass just outside the box and unleashes a strike towards the middle of the goal. [PLAYER] pulls off a reflexive save to stop the effort. The ball is out of play. [TEAM] will have a chance to score from a corner.
2Xa0Ib5gw7Q,154,,"Kouamé has to run around, Kouamé.","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
2Xa0Ib5gw7Q,158,,"Out of nowhere, [TEAM] level, and it's the young starlet again who does it for [TEAM].","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
2Xa0Ib5gw7Q,176,,"A cross in, however.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by one of the defenders. The ball is out of play. [TEAM] will have a chance to score from a corner."
2Xa0Ib5gw7Q,177,soccer-ball,"Oh, it's an own-goal, just seconds later and [TEAM] retake the lead.",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he smashed the ball into the back of the net. 1:0.
2Xa0Ib5gw7Q,196,,"Look at this, look at this, it's Ioniţă and João Pedro.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,201,,"His 150th league game for [TEAM] and he puts it in to finish the match, a fine finish from the Brazilian.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
2Xa0Ib5gw7Q,211,,Where was the [TEAM] defense? Nowhere.,Goal! [PLAYER] ([TEAM]) fires the ball into the back of the net from the edge of the box. The score is 2:0.
2Xa0Ib5gw7Q,220,,It finishes [TEAM] 3-1 [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [TEAM] are awarded a free kick from a dangerous position.
3BKFf-VDjH8,0,whistle,"After showing no mercy against Atalanta, [COACH] intends on breaking the the hearts of another former flame [TEAM], burned by Parma three days ago on consecutive away wins for the first time this season Scheduled on for a 3 PM kick-off here at the Marassi, round 19 of the season, the end of the year, and a difficult year for both squads with The first whistle goes to [TEAM] Kicking this off, who will finish the year strongest?","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
3BKFf-VDjH8,36,,"[TEAM], [PLAYER] is the one crossing in front post, and in the back post, [PLAYER] fails to read the script in the first minute.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
3BKFf-VDjH8,47,soccer-ball,"To wipe the smiles off the faces of the [TEAM] fans, his former fans, and with an open goal at his mercy and 40 seconds played.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the left side of the net.
3BKFf-VDjH8,60,,"Now, [PLAYER], and then he's making the run in behind.",[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
3BKFf-VDjH8,63,,He uses him as a dummy.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
3BKFf-VDjH8,65,,"Lay off, on the chance, [PLAYER] strikes the post.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
3BKFf-VDjH8,83,,"Well, [PLAYER] I don't know if that was the cleanest strike he's ever had.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
3BKFf-VDjH8,89,,[PLAYER] drops the shoulder.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
3BKFf-VDjH8,91,,"It's opening up, three on two, [PLAYER] needs the option and now, surely [PLAYER], [PLAYER] denies again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
3BKFf-VDjH8,97,,Brilliant performance from him in this first half.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
3BKFf-VDjH8,101,,"[TEAM] having all the chances, that's four now.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner kick.
3BKFf-VDjH8,105,,He could've scored all of them.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
3BKFf-VDjH8,110,,Mr. Massa in position.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
3BKFf-VDjH8,113,,"It's now past 4 PM now, Italian time, and we are ready for the final half of 2018.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
3BKFf-VDjH8,121,,[TEAM] gets us going.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
3BKFf-VDjH8,126,,"Not such a good touch from [PLAYER], and now there's space in behind.",The second half has just started.
3BKFf-VDjH8,130,,[PLAYER] looking for a teammate.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
3BKFf-VDjH8,132,,Back post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
3BKFf-VDjH8,133,soccer-ball,"Well, it's a wonderful opportunity for [PLAYER], but he could only find the frame of the goal.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by one of the defenders. The ball is out of play. [TEAM] will have a chance to score from a corner."
3BKFf-VDjH8,141,,"I mean, from this area here from [PLAYER], [PLAYER]'s ball Unbelievable.","Goal! [PLAYER] finds [PLAYER] ([TEAM]) inside the box, and he coolly slots the ball into the bottom right corner. 1:2."
3BKFf-VDjH8,167,soccer-ball,Can they add to the misery of [TEAM] with the first goal?,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
3BKFf-VDjH8,172,,"It's tipped over brilliantly, acrobatically by [PLAYER].","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
3BKFf-VDjH8,177,,And [PLAYER] denied.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross."
3BKFf-VDjH8,181,,Brilliant invention there by the Polish forward in the 77th minute.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
3BKFf-VDjH8,196,,[PLAYER] [COACH] might have a heart attack if they score now.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
3BKFf-VDjH8,203,,[PLAYER]-- Deflected.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
3BKFf-VDjH8,205,,"The fourth minute of additional time, fortune almost favors [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
3BKFf-VDjH8,222,whistle,The final whistle goes. It finishes here.,The linesman raises his flag for offside before [PLAYER] ([TEAM]) heads on.
3BKFf-VDjH8,224,,"[TEAM], nil. [TEAM], nil.","[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the ball."
4gvYEImOp-g,0,,"Good evening, ladies and gentlemen. Welcome to the Renato Dall'Ara for the opening weekend of the Serie A season.",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
4gvYEImOp-g,6,,"Tonight, we have an Emilia-Romagna [PLAYER]rby in store for you as [TEAM] to face regional rivals, [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
4gvYEImOp-g,13,,"The season is underway, [TEAM] get us off to a start.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
4gvYEImOp-g,19,,"[PLAYER] might change that in between the lines could have a shot from long-range, forces a save from [PLAYER].",The game restarts for the second half.
