league,game,half,timestamp,type,anonymized,predicted_res_0
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1321,,[PLAYER] ([TEAM]) receives a precise pass on the edge of the box and shoots. His poorly placed shot flies well wide of the left post.,[PLAYER] ([TEAM]) tries to send a pass into the box but it's blocked. The ball goes out of play. [TEAM] have been awarded a corner kick.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1310,corner,"[TEAM] take the corner, but their hopes of scoring a goal end with a nice clearance by the defence.",The corner from [PLAYER] ([TEAM]) is intercepted by the defence. [TEAM] have a goal-scoring opportunity of the game. [TEAM] have been awarded a corner. [TEAM] have been given a corner kick.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1275,,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. Now [TEAM] have a corner.","[PLAYER] ([TEAM]) takes the corner, but fails to find any of his teammates inside the box."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1253,,[PLAYER] ([TEAM]) gives away a foul for a fierce tackle on an opponent.,[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1202,,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end.",[PLAYER] ([TEAM]) is forced to stop his attacking move after the referee blows his whistle for offside.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1115,,"[PLAYER] ([TEAM]) sends over a cross, but he can't find any teammate inside the box. Poor delivery.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence deals with it to avoid any danger."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1045,,"[PLAYER] ([TEAM]) gets on the end of a cross from [PLAYER], but his shot goes a whisker wide of the left post.","[PLAYER] ([TEAM]) receives a precise low pass inside the box, but his shot is blocked by one of the defending players. The ball is out of play. The linesman points to the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal from close range."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,858,substitution,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).,[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,813,soccer-ball,"What a finish! [PLAYER] ([TEAM]) leaps high to meet a perfect cross from [PLAYER] and scores with a bullet header from around the penalty spot. His effort is planted precisely off the crossbar into the roof of the net, leaving [PLAYER] beaten. The score is now 1:3.",[PLAYER] ([TEAM]) latches on to a precise pass on the edge of the penalty area and unleashes a shot which goes just wide of the right post.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,747,corner,"[PLAYER] ([TEAM]) launches a powerful cross from the corner into the box, but the ball is intercepted by the defender.","[PLAYER] ([TEAM]) swings in a dangerous cross from the resulting corner kick, but none of his teammates manage to outjump the defence."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,724,,"[PLAYER] ([TEAM]) stands over the free kick and opts to take it himself, sending the ball towards the bottom right corner only for [PLAYER] to dive and make a save. The ball goes out of play. [TEAM] are awarded a corner kick.","[PLAYER] ([TEAM]) attempts to find one of his teammates with a cross from the free kick, but the ball goes out of play off the corner flag. [TEAM] will have a chance to score from a corner kick."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,676,,[PLAYER] ([TEAM]) should know this behaviour is beyond the rules. He was too careless with his challenge and left [REFEREE] no option but to blow his whistle. [TEAM] are given an advantage. They have a free kick.,[PLAYER] ([TEAM]) makes a rough challenge and [REFEREE] blows his whistle for an infringement. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,649,corner,[PLAYER] ([TEAM]) decides to take a short corner instead of crossing into the box.,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and cuts it out."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,624,,"[PLAYER] ([TEAM]) attempts to curl the ball over the defensive wall from the free kick, but his effort fails to reach the goal. The referee signals a corner kick to [TEAM].","[PLAYER] ([TEAM]) reacts well to get to the ball from the resulting set piece and gets his head to it first. He sends a header towards the goal, but it's not accurate at all and goes well wide of the right post."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,607,substitution,[PLAYER] will be replaced by [PLAYER] ([TEAM]).,"[COACH] has decided to introduce fresh legs, with [PLAYER] ([TEAM]) replacing [PLAYER]."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,502,r-card,"[PLAYER] ([TEAM]) is sent off! Several teammates attempts to argue with the referee, but the decision has been made - it's beyond the point of no return.",[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard challenge. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,492,,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] signals a set piece.,[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] signals a foul. [TEAM] are awarded a penalty kick!
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,330,,[PLAYER] ([TEAM]) commits a foul after unfairly battling his opponent for the ball.,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety. The referee blows his whistle, [TEAM] are awarded a corner kick."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,323,corner,[PLAYER] ([TEAM]) will deliver the ball into the penalty box from a corner kick.,"[PLAYER] ([TEAM]) steps up to take the corner. He launches the ball into the penalty area, but it's intercepted by the opposition's defence."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,299,,[PLAYER] ([TEAM]) gets on the end of a pass on the edge of the box but his shot is blocked. The referee points to the corner flag. It's a corner to [TEAM].,The resulting corner from [PLAYER] ([TEAM]) is cleared by the opposition's defence. [TEAM] have been awarded a corner kick. The ball goes out of play. [TEAM] will have an opportunity to threaten the opposition's goal.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,256,,[PLAYER] ([TEAM]) was too forceful with his tackle and [REFEREE] interrupted the game to signal a free kick. [TEAM] have a free kick.,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,225,,[PLAYER] ([TEAM]) races towards goal but the defender gets back well to make a challenge.,The foul by [PLAYER] ([TEAM]) was seen by [REFEREE] who didn't hesitate to blow the whistle.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,123,corner,The corner from [PLAYER] ([TEAM]) is hurriedly cleared.,"[PLAYER] ([TEAM]) swings in the corner, but it's comfortably cleared away."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,98,,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The referee and one of his assistants signal for a corner kick to [TEAM].",The resulting corner from [PLAYER] ([TEAM]) is cleared to the touchline on the other side of the pitch where [PLAYER] is waiting to take it.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,64,,[PLAYER] ([TEAM]) launches into a thunderous tackle on his opponent and the referee blows his whistle for a foul.,[PLAYER] ([TEAM]) commits a rough challenge and [REFEREE] blows his whistle for an infringement.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,45,,The ball is behind the touchline and [TEAM] will take a throw-in.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,2,1,whistle,The second half has just started.,The players are back out on the pitch following the half-time break and the second half is about to start.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2665,,[REFEREE] has a clear sight and sees a foul from [PLAYER] ([TEAM]).,[PLAYER] ([TEAM]) brings his opponent down. [REFEREE] has a clear sight of it and blows his whistle for a foul. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2499,soccer-ball,Goal - 1:3! [PLAYER] ([TEAM]) gets a shot away from the edge of the box and scores into the bottom left corner. [PLAYER] provided an assist for the goal.,[PLAYER] ([TEAM]) gets to the ball on the edge of the box and unleashes a shot towards the middle of the goal. [PLAYER] was alert to the danger and makes a brilliant save.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2348,,Golden chance! [PLAYER] ([TEAM]) meets a cross in the box and finds some space for a shot. He produces an inaccurate effort that goes wide of the right post. The ball is off of the pitch and it's a goal kick for [TEAM].,"[PLAYER] ([TEAM]) attempts to put the ball in goal after receiving a good pass, but his effort from the edge of the box goes just wide of the right post. The ball is off of the pitch and there's a corner to [TEAM]."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2294,,"[PLAYER] ([TEAM]) latched on to a good low pass and attempted to surprise the goalkeeper with a snap shot, but the ball skewed off his foot flew well over the bar.",[PLAYER] ([TEAM]) tries his luck and sends a shot from the edge of the box which goes just wide of the left post. The ball goes out of play and [TEAM] will have a goal kick.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2280,,"[PLAYER] ([TEAM]) serves up a nice cross, but [PLAYER] punches the ball away.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2221,corner,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates.,"The resulting corner from [PLAYER] ([TEAM]) only finds one of the defenders, who heads it out of danger."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2198,,[PLAYER] ([TEAM]) takes the free kick but it is cleared by the first defender. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.,The corner from [PLAYER] ([TEAM]) into the box is cleared by the defence. [TEAM] have been awarded a corner kick.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2157,y-card,[PLAYER] ([TEAM]) can't expect anything else than a yellow card for his hard tackle. And a yellow it is. [REFEREE] didn't think twice about pulling it out of his pocket.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2091,soccer-ball,"Goal! [PLAYER] displays great vision and sends a pass to [PLAYER] ([TEAM]), who shows brilliant composure inside the box to bury the ball into the back of the net. The score is 1:2.","[PLAYER] ([TEAM]) shoots from the edge of the box, but his effort goes just wide of the left post."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2064,,"[PLAYER] ([TEAM]) flights in the cross, but the defender is alert and clears to safety.","[PLAYER] ([TEAM]) sends a cross into the box, but it's too short and there's no chance for any of his teammates to get on the end of it."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,2022,,[TEAM] exchange some short passes over a small area and control the game. Now they make a mistake and lose the ball and the whole situation changes completely.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is behind the defence and it's a goal kick for [TEAM]."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,1870,,"[PLAYER] ([TEAM]) dribbled past his opponents before finding himself in a great position to strike. His attempt from just outside of the box went towards the bottom right corner, but it wasn't dangerous and [PLAYER] made a comfortable save.","[PLAYER] ([TEAM]) shoots from the edge of the box, but his effort goes just wide of the right post. The ball is off of the pitch and [TEAM] will have a goal kick. The referee signals the end of the game. 1-0 for [TEAM]. The final score is 1-0."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,1751,soccer-ball,Goal! [PLAYER] ([TEAM]) scores after an assist by [PLAYER] that allowed him to tap in the ball into an empty net. The score is 0:2.,"It's in the back of the net! [PLAYER] plays a pass into the box and finds [PLAYER] ([TEAM]), who heads the ball into the back of the net. 2:0."
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,1734,corner,The resulting corner from [PLAYER] ([TEAM]) comes to nothing.,The resulting corner from [PLAYER] ([TEAM]) is cleared by the opposition's defence.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,1693,,A pass from [PLAYER] ([TEAM]) is intercepted by [PLAYER] and the move breaks down. The ball is out of play. [TEAM] will have a chance to score from a corner.,A cross into the box from [PLAYER] ([TEAM]) is cleared. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.
england_epl_2015-2016,2015-08-23 - 15-30 West Brom 2 - 3 Chelsea,1,1654,,"[PLAYER] ([TEAM]) produces a killer pass onto [PLAYER], who loses the ball to one of the defenders.","[PLAYER] ([TEAM]) tries to find [PLAYER], but he puts too much power on the pass."
